"","provincia_post","date","istat_cod_ante","istat_cod_post","comune_name","comune_sistat_id","provincia_ante"
"442","8235",1992-03-06,"098055","015215","Sordio","2197","document.write(trattino('Milano'))Milano"
"443","8235",1992-03-06,"098056","015240","Tavazzano con Villavesco","2222","document.write(trattino('Milano'))Milano"
"444","8235",1992-03-06,"098057","015218","Terranova dei Passerini","2200","document.write(trattino('Milano'))Milano"
"445","8235",1992-03-06,"098058","015225","Turano Lodigiano","2207","document.write(trattino('Milano'))Milano"
"446","8235",1992-03-06,"098059","015228","Valera Fratta","2210","document.write(trattino('Milano'))Milano"
"447","8235",1992-03-06,"098060","015238","Villanova del Sillaro","2220","document.write(trattino('Milano'))Milano"
"448","8235",1992-03-06,"098061","015245","Zelo Buon Persico","2227","document.write(trattino('Milano'))Milano"
"449","8234",1992-03-06,"096001","002001","Ailoche","316","document.write(trattino('Vercelli'))Vercelli"
"450","8234",1992-03-06,"096002","002005","Andorno Micca","320","document.write(trattino('Vercelli'))Vercelli"
"451","8234",1992-03-06,"096003","002010","Benna","325","document.write(trattino('Vercelli'))Vercelli"
"452","8234",1992-03-06,"096004","002012","Biella","327","document.write(trattino('Vercelli'))Vercelli"
"453","8234",1992-03-06,"096005","002013","Bioglio","328","document.write(trattino('Vercelli'))Vercelli"
"454","8234",1992-03-06,"096006","002018","Borriana","333","document.write(trattino('Vercelli'))Vercelli"
"455","8234",1992-03-06,"096007","002020","Brusnengo","335","document.write(trattino('Vercelli'))Vercelli"
"456","8234",1992-03-06,"096008","002022","Callabiana","337","document.write(trattino('Vercelli'))Vercelli"
"457","8234",1992-03-06,"096009","002023","Camandona","338","document.write(trattino('Vercelli'))Vercelli"
"458","8234",1992-03-06,"096010","002024","Camburzano","339","document.write(trattino('Vercelli'))Vercelli"
"459","8234",1992-03-06,"096011","002026","Campiglia Cervo","341","document.write(trattino('Vercelli'))Vercelli"
"460","8234",1992-03-06,"096012","002027","Candelo","342","document.write(trattino('Vercelli'))Vercelli"
"461","8234",1992-03-06,"096013","002028","Caprile","343","document.write(trattino('Vercelli'))Vercelli"
"462","8234",1992-03-06,"096014","002034","Casapinta","349","document.write(trattino('Vercelli'))Vercelli"
"463","8234",1992-03-06,"096015","002036","Castelletto Cervo","351","document.write(trattino('Vercelli'))Vercelli"
"464","8234",1992-03-06,"096016","002037","Cavaglià","352","document.write(trattino('Vercelli'))Vercelli"
"465","8234",1992-03-06,"096017","002039","Cerreto Castello","354","document.write(trattino('Vercelli'))Vercelli"
"466","8234",1992-03-06,"096018","002040","Cerrione","355","document.write(trattino('Vercelli'))Vercelli"
"467","8234",1992-03-06,"096019","002044","Coggiola","359","document.write(trattino('Vercelli'))Vercelli"
"468","8234",1992-03-06,"096020","002046","Cossato","361","document.write(trattino('Vercelli'))Vercelli"
"469","8234",1992-03-06,"096021","002050","Crevacuore","365","document.write(trattino('Vercelli'))Vercelli"
"470","8234",1992-03-06,"096022","002051","Crosa","366","document.write(trattino('Vercelli'))Vercelli"
"471","8234",1992-03-06,"096023","002053","Curino","368","document.write(trattino('Vercelli'))Vercelli"
"472","8234",1992-03-06,"096024","002055","Donato","370","document.write(trattino('Vercelli'))Vercelli"
"473","8234",1992-03-06,"096025","002056","Dorzano","371","document.write(trattino('Vercelli'))Vercelli"
"474","8234",1992-03-06,"096026","002060","Gaglianico","375","document.write(trattino('Vercelli'))Vercelli"
"475","8234",1992-03-06,"096027","002063","Gifflenga","378","document.write(trattino('Vercelli'))Vercelli"
"476","8234",1992-03-06,"096028","002064","Graglia","379","document.write(trattino('Vercelli'))Vercelli"
"477","8234",1992-03-06,"096029","002069","Lessona","384","document.write(trattino('Vercelli'))Vercelli"
"478","8234",1992-03-06,"096030","002073","Magnano","388","document.write(trattino('Vercelli'))Vercelli"
"479","8234",1992-03-06,"096031","002074","Massazza","389","document.write(trattino('Vercelli'))Vercelli"
"480","8234",1992-03-06,"096032","002075","Masserano","390","document.write(trattino('Vercelli'))Vercelli"
"481","8234",1992-03-06,"096033","002076","Mezzana Mortigliengo","391","document.write(trattino('Vercelli'))Vercelli"
"482","8234",1992-03-06,"096034","002077","Miagliano","392","document.write(trattino('Vercelli'))Vercelli"
"483","8234",1992-03-06,"096035","002080","Mongrando","395","document.write(trattino('Vercelli'))Vercelli"
"484","8234",1992-03-06,"096036","002081","Mosso Santa Maria","396","document.write(trattino('Vercelli'))Vercelli"
"485","8234",1992-03-06,"096037","002083","Mottalciata","398","document.write(trattino('Vercelli'))Vercelli"
"486","8234",1992-03-06,"096038","002084","Muzzano","399","document.write(trattino('Vercelli'))Vercelli"
"487","8234",1992-03-06,"096039","002085","Netro","400","document.write(trattino('Vercelli'))Vercelli"
"488","8234",1992-03-06,"096040","002086","Occhieppo Inferiore","401","document.write(trattino('Vercelli'))Vercelli"
"489","8234",1992-03-06,"096041","002087","Occhieppo Superiore","402","document.write(trattino('Vercelli'))Vercelli"
"490","8234",1992-03-06,"096042","002092","Pettinengo","407","document.write(trattino('Vercelli'))Vercelli"
"491","8234",1992-03-06,"096043","002094","Piatto","409","document.write(trattino('Vercelli'))Vercelli"
"492","8234",1992-03-06,"096044","002095","Piedicavallo","410","document.write(trattino('Vercelli'))Vercelli"
"493","8234",1992-03-06,"096045","002098","Pistolesa","413","document.write(trattino('Vercelli'))Vercelli"
"494","8234",1992-03-06,"096046","002099","Pollone","414","document.write(trattino('Vercelli'))Vercelli"
"495","8234",1992-03-06,"096047","002100","Ponderano","415","document.write(trattino('Vercelli'))Vercelli"
"496","8234",1992-03-06,"096048","002101","Portula","416","document.write(trattino('Vercelli'))Vercelli"
"497","8234",1992-03-06,"096049","002103","Pralungo","418","document.write(trattino('Vercelli'))Vercelli"
"498","8234",1992-03-06,"096050","002105","Pray","420","document.write(trattino('Vercelli'))Vercelli"
"499","8234",1992-03-06,"096051","002106","Quaregna","421","document.write(trattino('Vercelli'))Vercelli"
"500","8234",1992-03-06,"096052","002109","Quittengo","424","document.write(trattino('Vercelli'))Vercelli"
"501","8234",1992-03-06,"096053","002117","Ronco Biellese","432","document.write(trattino('Vercelli'))Vercelli"
"502","8234",1992-03-06,"096054","002119","Roppolo","434","document.write(trattino('Vercelli'))Vercelli"
"503","8234",1992-03-06,"096055","002120","Rosazza","435","document.write(trattino('Vercelli'))Vercelli"
"504","8234",1992-03-06,"096056","002124","Sagliano Micca","439","document.write(trattino('Vercelli'))Vercelli"
"505","8234",1992-03-06,"096057","002125","Sala Biellese","440","document.write(trattino('Vercelli'))Vercelli"
"506","8234",1992-03-06,"096058","002129","Salussola","444","document.write(trattino('Vercelli'))Vercelli"
"507","8234",1992-03-06,"096059","002130","Sandigliano","445","document.write(trattino('Vercelli'))Vercelli"
"508","8234",1992-03-06,"096060","002132","San Paolo Cervo","447","document.write(trattino('Vercelli'))Vercelli"
"509","8234",1992-03-06,"096061","002136","Selve Marcone","451","document.write(trattino('Vercelli'))Vercelli"
"510","8234",1992-03-06,"096062","002138","Soprana","453","document.write(trattino('Vercelli'))Vercelli"
"511","8234",1992-03-06,"096063","002139","Sordevolo","454","document.write(trattino('Vercelli'))Vercelli"
"512","8234",1992-03-06,"096064","002140","Sostegno","455","document.write(trattino('Vercelli'))Vercelli"
"513","8234",1992-03-06,"096065","002141","Strona","456","document.write(trattino('Vercelli'))Vercelli"
"514","8234",1992-03-06,"096066","002143","Tavigliano","458","document.write(trattino('Vercelli'))Vercelli"
"515","8234",1992-03-06,"096067","002144","Ternengo","459","document.write(trattino('Vercelli'))Vercelli"
"516","8234",1992-03-06,"096068","002145","Tollegno","460","document.write(trattino('Vercelli'))Vercelli"
"517","8234",1992-03-06,"096069","002146","Torrazzo","461","document.write(trattino('Vercelli'))Vercelli"
"518","8234",1992-03-06,"096070","002149","Trivero","464","document.write(trattino('Vercelli'))Vercelli"
"519","8234",1992-03-06,"096071","002151","Valdengo","466","document.write(trattino('Vercelli'))Vercelli"
"520","8234",1992-03-06,"096072","002153","Vallanzengo","468","document.write(trattino('Vercelli'))Vercelli"
"521","8234",1992-03-06,"096073","002154","Valle Mosso","469","document.write(trattino('Vercelli'))Vercelli"
"522","8234",1992-03-06,"096074","002155","Valle San Nicolao","470","document.write(trattino('Vercelli'))Vercelli"
"523","8234",1992-03-06,"096075","002157","Veglio","472","document.write(trattino('Vercelli'))Vercelli"
"524","8234",1992-03-06,"096076","002159","Verrone","474","document.write(trattino('Vercelli'))Vercelli"
"525","8234",1992-03-06,"096077","002160","Vigliano Biellese","475","document.write(trattino('Vercelli'))Vercelli"
"526","8234",1992-03-06,"096078","002161","Villa del Bosco","476","document.write(trattino('Vercelli'))Vercelli"
"527","8234",1992-03-06,"096079","002162","Villanova Biellese","477","document.write(trattino('Vercelli'))Vercelli"
"528","8234",1992-03-06,"096080","002165","Viverone","480","document.write(trattino('Vercelli'))Vercelli"
"529","8234",1992-03-06,"096081","002167","Zimone","482","document.write(trattino('Vercelli'))Vercelli"
"530","8234",1992-03-06,"096082","002168","Zubiena","483","document.write(trattino('Vercelli'))Vercelli"
"531","8234",1992-03-06,"096083","002169","Zumaglia","484","document.write(trattino('Vercelli'))Vercelli"
"532","8046",1927-03-31,"012026","015990","Busto Arsizio","1544","document.write(trattino('Milano'))Milano"
"533","8046",1927-03-31,"012042","015998","Castellanza","1560","document.write(trattino('Milano'))Milano"
"534","8046",1927-03-31,"012884","015416","Sacconago","10128","document.write(trattino('Milano'))Milano"
"535","8046",1927-01-02,"012001","013963","Agra","1519","document.write(trattino('Como'))Como"
"536","8046",1927-01-02,"012002","015986","Albizzate","1520","document.write(trattino('Milano'))Milano"
"537","8046",1927-01-02,"012003","013964","Angera","1521","document.write(trattino('Como'))Como"
"538","8046",1927-01-02,"012004","013966","Arcisate","1522","document.write(trattino('Como'))Como"
"539","8046",1927-01-02,"012005","015987","Arsago","1523","document.write(trattino('Milano'))Milano"
"540","8046",1927-01-02,"012006","013971","Azzate","1524","document.write(trattino('Como'))Como"
"541","8046",1927-01-02,"012007","013972","Azzio","1525","document.write(trattino('Como'))Como"
"542","8046",1927-01-02,"012008","013974","Barasso","1526","document.write(trattino('Como'))Como"
"543","8046",1927-01-02,"012009","013975","Bardello","1527","document.write(trattino('Como'))Como"
"544","8046",1927-01-02,"012010","013978","Bedero Valcuvia","1528","document.write(trattino('Como'))Como"
"545","8046",1927-01-02,"012011","013979","Besano","1529","document.write(trattino('Como'))Como"
"546","8046",1927-01-02,"012012","015988","Besnate","1530","document.write(trattino('Milano'))Milano"
"547","8046",1927-01-02,"012013","013980","Besozzo","1531","document.write(trattino('Como'))Como"
"548","8046",1927-01-02,"012014","013981","Biandronno","1532","document.write(trattino('Como'))Como"
"549","8046",1927-01-02,"012015","013983","Bisuschio","1533","document.write(trattino('Como'))Como"
"550","8046",1927-01-02,"012016","013987","Lomnago","1534","document.write(trattino('Como'))Como"
"551","8046",1927-01-02,"012017","013990","Brebbia","1535","document.write(trattino('Como'))Como"
"552","8046",1927-01-02,"012018","013991","Bregano","1536","document.write(trattino('Como'))Como"
"553","8046",1927-01-02,"012019","013993","Brenta","1537","document.write(trattino('Como'))Como"
"554","8046",1927-01-02,"012020","013994","Brezzo di Bedero","1538","document.write(trattino('Como'))Como"
"555","8046",1927-01-02,"012021","013995","Brinzio","1539","document.write(trattino('Como'))Como"
"556","8046",1927-01-02,"012023","013997","Brunello","1541","document.write(trattino('Como'))Como"
"557","8046",1927-01-02,"012024","013998","Brusimpiano","1542","document.write(trattino('Como'))Como"
"558","8046",1927-01-02,"012025","013999","Buguggiate","1543","document.write(trattino('Como'))Como"
"559","8046",1927-01-02,"012028","013402","Cadrezzate","1546","document.write(trattino('Como'))Como"
"560","8046",1927-01-02,"012029","015991","Cairate","1547","document.write(trattino('Milano'))Milano"
"561","8046",1927-01-02,"012030","013404","Cantello","1548","document.write(trattino('Como'))Como"
"562","8046",1927-01-02,"012031","013407","Caravate","1549","document.write(trattino('Como'))Como"
"563","8046",1927-01-02,"012032","015993","Cardano al Campo","1550","document.write(trattino('Milano'))Milano"
"564","8046",1927-01-02,"012033","013409","Carnago","1551","document.write(trattino('Como'))Como"
"565","8046",1927-01-02,"012034","015994","Caronno Milanese","1552","document.write(trattino('Milano'))Milano"
"566","8046",1927-01-02,"012035","013411","Caronno Ghiringhello","1553","document.write(trattino('Como'))Como"
"567","8046",1927-01-02,"012036","015995","Casale Litta","1554","document.write(trattino('Milano'))Milano"
"568","8046",1927-01-02,"012037","013412","Casalzuigno","1555","document.write(trattino('Como'))Como"
"569","8046",1927-01-02,"012038","013413","Casciago","1556","document.write(trattino('Como'))Como"
"570","8046",1927-01-02,"012039","015996","Casorate Sempione","1557","document.write(trattino('Milano'))Milano"
"571","8046",1927-01-02,"012040","015997","Cassano Magnago","1558","document.write(trattino('Milano'))Milano"
"572","8046",1927-01-02,"012041","013414","Cassano Valcuvia","1559","document.write(trattino('Como'))Como"
"573","8046",1927-01-02,"012043","013415","Cabiaglio","1561","document.write(trattino('Como'))Como"
"574","8046",1927-01-02,"012044","013416","Castelseprio","1562","document.write(trattino('Como'))Como"
"575","8046",1927-01-02,"012045","013417","Castello Valtravaglia","1563","document.write(trattino('Como'))Como"
"576","8046",1927-01-02,"012046","013418","Castiglione Olona","1564","document.write(trattino('Como'))Como"
"577","8046",1927-01-02,"012047","013419","Castronno","1565","document.write(trattino('Como'))Como"
"578","8046",1927-01-02,"012048","015999","Cavaria con Premezzo","1566","document.write(trattino('Milano'))Milano"
"579","8046",1927-01-02,"012049","013421","Cazzago Brabbia","1567","document.write(trattino('Como'))Como"
"580","8046",1927-01-02,"012050","015400","Cislago","1568","document.write(trattino('Milano'))Milano"
"581","8046",1927-01-02,"012051","013424","Cittiglio","1569","document.write(trattino('Como'))Como"
"582","8046",1927-01-02,"012052","013425","Clivio","1570","document.write(trattino('Como'))Como"
"583","8046",1927-01-02,"012054","013427","Comabbio","1572","document.write(trattino('Como'))Como"
"584","8046",1927-01-02,"012055","013428","Comerio","1573","document.write(trattino('Como'))Como"
"585","8046",1927-01-02,"012056","013429","Cremenaga","1574","document.write(trattino('Como'))Como"
"586","8046",1927-01-02,"012057","013430","Crosio della Valle","1575","document.write(trattino('Como'))Como"
"587","8046",1927-01-02,"012058","013431","Cuasso al Monte","1576","document.write(trattino('Como'))Como"
"588","8046",1927-01-02,"012060","013433","Cunardo","1578","document.write(trattino('Como'))Como"
"589","8046",1927-01-02,"012061","013434","Curiglia","1579","document.write(trattino('Como'))Como"
"590","8046",1927-01-02,"012063","013436","Cuvio","1581","document.write(trattino('Como'))Como"
"591","8046",1927-01-02,"012064","013437","Daverio","1582","document.write(trattino('Como'))Como"
"592","8046",1927-01-02,"012065","013439","Dumenza","1583","document.write(trattino('Como'))Como"
"593","8046",1927-01-02,"012066","013440","Duno","1584","document.write(trattino('Como'))Como"
"594","8046",1927-01-02,"012067","015401","Fagnano Olona","1585","document.write(trattino('Milano'))Milano"
"595","8046",1927-01-02,"012068","015402","Ferno","1586","document.write(trattino('Milano'))Milano"
"596","8046",1927-01-02,"012069","013442","Ferrera di Varese","1587","document.write(trattino('Como'))Como"
"597","8046",1927-01-02,"012070","015403","Gallarate","1588","document.write(trattino('Milano'))Milano"
"598","8046",1927-01-02,"012071","013443","Galliate Lombardo","1589","document.write(trattino('Como'))Como"
"599","8046",1927-01-02,"012072","013445","Gavirate","1590","document.write(trattino('Como'))Como"
"600","8046",1927-01-02,"012074","013447","Gemonio","1592","document.write(trattino('Como'))Como"
"601","8046",1927-01-02,"012075","015404","Gerenzano","1593","document.write(trattino('Milano'))Milano"
"602","8046",1927-01-02,"012076","013448","Germignaga","1594","document.write(trattino('Como'))Como"
"603","8046",1927-01-02,"012077","015405","Golasecca","1595","document.write(trattino('Milano'))Milano"
"604","8046",1927-01-02,"012078","015406","Gorla Maggiore","1596","document.write(trattino('Milano'))Milano"
"605","8046",1927-01-02,"012079","015407","Gorla Minore","1597","document.write(trattino('Milano'))Milano"
"606","8046",1927-01-02,"012080","013449","Gornate Inferiore","1598","document.write(trattino('Como'))Como"
"607","8046",1927-01-02,"012081","013451","Grantola","1599","document.write(trattino('Como'))Como"
"608","8046",1927-01-02,"012083","013453","Induno Olona","1601","document.write(trattino('Como'))Como"
"609","8046",1927-01-02,"012084","013454","Ispra","1602","document.write(trattino('Como'))Como"
"610","8046",1927-01-02,"012085","015408","Jerago con Orago","1603","document.write(trattino('Milano'))Milano"
"611","8046",1927-01-02,"012086","013455","Lavena","1604","document.write(trattino('Como'))Como"
"612","8046",1927-01-02,"012088","013457","Leggiuno","1606","document.write(trattino('Como'))Como"
"613","8046",1927-01-02,"012089","013460","Lonate Ceppino","1607","document.write(trattino('Como'))Como"
"614","8046",1927-01-02,"012090","015409","Lonate Pozzolo","1608","document.write(trattino('Milano'))Milano"
"615","8046",1927-01-02,"012091","013461","Lozza","1609","document.write(trattino('Como'))Como"
"616","8046",1927-01-02,"012092","013463","Luino","1610","document.write(trattino('Como'))Como"
"617","8046",1927-01-02,"012093","013464","Luvinate","1611","document.write(trattino('Como'))Como"
"618","8046",1927-01-02,"012094","013465","Maccagno Superiore","1612","document.write(trattino('Como'))Como"
"619","8046",1927-01-02,"012095","013467","Malgesso","1613","document.write(trattino('Como'))Como"
"620","8046",1927-01-02,"012096","013468","Malnate","1614","document.write(trattino('Como'))Como"
"621","8046",1927-01-02,"012097","013469","Marchirolo","1615","document.write(trattino('Como'))Como"
"622","8046",1927-01-02,"012098","015410","Marnate","1616","document.write(trattino('Milano'))Milano"
"623","8046",1927-01-02,"012099","013470","Marzio","1617","document.write(trattino('Como'))Como"
"624","8046",1927-01-02,"012100","013471","Masciago Primo","1618","document.write(trattino('Como'))Como"
"625","8046",1927-01-02,"012101","013473","Mercallo","1619","document.write(trattino('Como'))Como"
"626","8046",1927-01-02,"012102","013474","Mesenzana","1620","document.write(trattino('Como'))Como"
"627","8046",1927-01-02,"012104","013479","Monvalle","1622","document.write(trattino('Como'))Como"
"628","8046",1927-01-02,"012105","013480","Morazzone","1623","document.write(trattino('Como'))Como"
"629","8046",1927-01-02,"012106","015412","Mornago","1624","document.write(trattino('Milano'))Milano"
"630","8046",1927-01-02,"012107","015413","Oggiona con Santo Stefano","1625","document.write(trattino('Milano'))Milano"
"631","8046",1927-01-02,"012108","015414","Olgiate Olona","1626","document.write(trattino('Milano'))Milano"
"632","8046",1927-01-02,"012109","015415","Origgio","1627","document.write(trattino('Milano'))Milano"
"633","8046",1927-01-02,"012110","013487","Orino","1628","document.write(trattino('Como'))Como"
"634","8046",1927-01-02,"012111","013488","Osmate Lentate","1629","document.write(trattino('Como'))Como"
"635","8046",1927-01-02,"012112","013489","Pino sulla Sponda del Lago Maggiore","1630","document.write(trattino('Como'))Como"
"636","8046",1927-01-02,"012113","013490","Porto Ceresio","1631","document.write(trattino('Como'))Como"
"637","8046",1927-01-02,"012114","013491","Porto Valtravaglia","1632","document.write(trattino('Como'))Como"
"638","8046",1927-01-02,"012115","013492","Rancio Valcuvia","1633","document.write(trattino('Como'))Como"
"639","8046",1927-01-02,"012116","013493","Ranco","1634","document.write(trattino('Como'))Como"
"640","8046",1927-01-02,"012117","013497","Saltrio","1635","document.write(trattino('Como'))Como"
"641","8046",1927-01-02,"012118","015417","Samarate","1636","document.write(trattino('Milano'))Milano"
"642","8046",1927-01-02,"012119","015418","Saronno","1637","document.write(trattino('Milano'))Milano"
"643","8046",1927-01-02,"012120","015419","Sesto Calende","1638","document.write(trattino('Milano'))Milano"
"644","8046",1927-01-02,"012121","015420","Solbiate Arno e Monte","1639","document.write(trattino('Milano'))Milano"
"645","8046",1927-01-02,"012122","015421","Solbiate Olona","1640","document.write(trattino('Milano'))Milano"
"646","8046",1927-01-02,"012123","015422","Somma Lombardo","1641","document.write(trattino('Milano'))Milano"
"647","8046",1927-01-02,"012124","015423","Sumirago","1642","document.write(trattino('Milano'))Milano"
"648","8046",1927-01-02,"012125","013627","Taino","1643","document.write(trattino('Como'))Como"
"649","8046",1927-01-02,"012126","013628","Ternate","1644","document.write(trattino('Como'))Como"
"650","8046",1927-01-02,"012127","013630","Tradate","1645","document.write(trattino('Como'))Como"
"651","8046",1927-01-02,"012129","013633","Tronzano Lago Maggiore","1647","document.write(trattino('Como'))Como"
"652","8046",1927-01-02,"012130","015424","Uboldo","1648","document.write(trattino('Milano'))Milano"
"653","8046",1927-01-02,"012131","013634","Valganna","1649","document.write(trattino('Como'))Como"
"654","8046",1927-01-02,"012132","013635","Varano Borghi","1650","document.write(trattino('Como'))Como"
"655","8046",1927-01-02,"012133","013637","Varese","1651","document.write(trattino('Como'))Como"
"656","8046",1927-01-02,"012134","013639","Vedano Olona","1652","document.write(trattino('Como'))Como"
"657","8046",1927-01-02,"012136","013641","Venegono Inferiore","1654","document.write(trattino('Como'))Como"
"658","8046",1927-01-02,"012137","013642","Venegono Superiore","1655","document.write(trattino('Como'))Como"
"659","8046",1927-01-02,"012138","015425","Vergiate","1656","document.write(trattino('Milano'))Milano"
"660","8046",1927-01-02,"012139","013645","Viggiù","1657","document.write(trattino('Como'))Como"
"661","8046",1927-01-02,"012140","015426","Vizzola Ticino","1658","document.write(trattino('Milano'))Milano"
"662","8046",1927-01-02,"012141","013498","Sangiano","8153","document.write(trattino('Como'))Como"
"663","8046",1927-01-02,"012801","013962","Abbiateguazzone","10011","document.write(trattino('Como'))Como"
"664","8046",1927-01-02,"012803","013965","Arbizzo","10013","document.write(trattino('Como'))Como"
"665","8046",1927-01-02,"012804","013967","Arcumeggia","10014","document.write(trattino('Como'))Como"
"666","8046",1927-01-02,"012805","013968","Ardena","10015","document.write(trattino('Como'))Como"
"667","8046",1927-01-02,"012806","013969","Armio","10016","document.write(trattino('Como'))Como"
"668","8046",1927-01-02,"012808","013970","Arolo","10018","document.write(trattino('Como'))Como"
"669","8046",1927-01-02,"012809","013973","Ballarate","10019","document.write(trattino('Como'))Como"
"670","8046",1927-01-02,"012810","013976","Barza","10859","document.write(trattino('Como'))Como"
"671","8046",1927-01-02,"012811","013977","Barzola","10020","document.write(trattino('Como'))Como"
"672","8046",1927-01-02,"012812","013982","Biegno","10021","document.write(trattino('Como'))Como"
"673","8046",1927-01-02,"012813","013984","Bizzozero","10022","document.write(trattino('Como'))Como"
"674","8046",1927-01-02,"012814","013985","Bobbiate","10023","document.write(trattino('Como'))Como"
"675","8046",1927-01-02,"012815","013986","Bodio","10024","document.write(trattino('Como'))Como"
"676","8046",1927-01-02,"012816","013988","Bogno","10025","document.write(trattino('Como'))Como"
"677","8046",1927-01-02,"012818","015989","Borsano","10032","document.write(trattino('Milano'))Milano"
"678","8046",1927-01-02,"012819","013989","Bosco Valtravaglia","10220","document.write(trattino('Como'))Como"
"679","8046",1927-01-02,"012820","013992","Brenno Useria","10221","document.write(trattino('Como'))Como"
"680","8046",1927-01-02,"012821","013996","Brissago","10222","document.write(trattino('Como'))Como"
"681","8046",1927-01-02,"012822","013400","Cadegliano","10957","document.write(trattino('Como'))Como"
"682","8046",1927-01-02,"012823","013401","Cadero con Graglio","10223","document.write(trattino('Como'))Como"
"683","8046",1927-01-02,"012826","013403","Campagnano Vedasca","10226","document.write(trattino('Como'))Como"
"684","8046",1927-01-02,"012827","013405","Capolago","10227","document.write(trattino('Como'))Como"
"685","8046",1927-01-02,"012828","013406","Capronno","10228","document.write(trattino('Como'))Como"
"686","8046",1927-01-02,"012829","013408","Cardana","10229","document.write(trattino('Como'))Como"
"687","8046",1927-01-02,"012830","013410","Caronno Corbellaro","10230","document.write(trattino('Como'))Como"
"688","8046",1927-01-02,"012836","013420","Cavona","10404","document.write(trattino('Como'))Como"
"689","8046",1927-01-02,"012838","013422","Cellina","10406","document.write(trattino('Como'))Como"
"690","8046",1927-01-02,"012839","013423","Cerro Lago Maggiore","10407","document.write(trattino('Como'))Como"
"691","8046",1927-01-02,"012841","013426","Cocquio","10409","document.write(trattino('Como'))Como"
"692","8046",1927-01-02,"012845","013432","Cugliate","10389","document.write(trattino('Como'))Como"
"693","8046",1927-01-02,"012846","013435","Cuveglio in Valle","10390","document.write(trattino('Como'))Como"
"694","8046",1927-01-02,"012848","013438","Due Cossani","10392","document.write(trattino('Como'))Como"
"695","8046",1927-01-02,"012849","013441","Fabiasco","10393","document.write(trattino('Como'))Como"
"696","8046",1927-01-02,"012850","013444","Garabiolo","10394","document.write(trattino('Como'))Como"
"697","8046",1927-01-02,"012851","013446","Gazzada","10395","document.write(trattino('Como'))Como"
"698","8046",1927-01-02,"012852","013450","Gornate-Superiore","10396","document.write(trattino('Como'))Como"
"699","8046",1927-01-02,"012853","013452","Gurone","10397","document.write(trattino('Como'))Como"
"700","8046",1927-01-02,"012855","013456","Laveno","10399","document.write(trattino('Como'))Como"
"701","8046",1927-01-02,"012856","013458","Lisanza","10400","document.write(trattino('Como'))Como"
"702","8046",1927-01-02,"012857","013459","Lissago","10073","document.write(trattino('Como'))Como"
"703","8046",1927-01-02,"012858","013462","Lozzo","10074","document.write(trattino('Como'))Como"
"704","8046",1927-01-02,"012859","013466","Maccagno Inferiore","10075","document.write(trattino('Como'))Como"
"705","8046",1927-01-02,"012860","013472","Masnago","10076","document.write(trattino('Como'))Como"
"706","8046",1927-01-02,"012862","015411","Mezzana Superiore","10078","document.write(trattino('Milano'))Milano"
"707","8046",1927-01-02,"012863","013475","Mombello Lago Maggiore","10079","document.write(trattino('Como'))Como"
"708","8046",1927-01-02,"012864","013476","Monate","10080","document.write(trattino('Como'))Como"
"709","8046",1927-01-02,"012866","013477","Montegrino","10082","document.write(trattino('Como'))Como"
"710","8046",1927-01-02,"012867","013478","Monteviasco","10083","document.write(trattino('Como'))Como"
"711","8046",1927-01-02,"012868","013481","Morosolo","10113","document.write(trattino('Como'))Como"
"712","8046",1927-01-02,"012869","013482","Muceno","10114","document.write(trattino('Como'))Como"
"713","8046",1927-01-02,"012870","013483","Musadino","10115","document.write(trattino('Como'))Como"
"714","8046",1927-01-02,"012871","013484","Musignano","10116","document.write(trattino('Como'))Como"
"715","8046",1927-01-02,"012873","013485","Olginasio","10118","document.write(trattino('Como'))Como"
"716","8046",1927-01-02,"012874","013486","Oltrona al Lago","10119","document.write(trattino('Como'))Como"
"717","8046",1927-01-02,"012881","013494","Roggiano Valtravaglia","10125","document.write(trattino('Como'))Como"
"718","8046",1927-01-02,"012882","013495","Rovate","10126","document.write(trattino('Como'))Como"
"719","8046",1927-01-02,"012883","013496","Runo","10127","document.write(trattino('Como'))Como"
"720","8046",1927-01-02,"012886","013625","Sant'Ambrogio Olona","10130","document.write(trattino('Como'))Como"
"721","8046",1927-01-02,"012888","013499","Santa Maria del Monte","10036","document.write(trattino('Como'))Como"
"722","8046",1927-01-02,"012889","013626","Schianno","10037","document.write(trattino('Como'))Como"
"723","8046",1927-01-02,"012892","013629","Torba","10040","document.write(trattino('Como'))Como"
"724","8046",1927-01-02,"012894","013631","Travedona","10042","document.write(trattino('Como'))Como"
"725","8046",1927-01-02,"012895","013632","Trevisago","10428","document.write(trattino('Como'))Como"
"726","8046",1927-01-02,"012896","013636","Vararo","10429","document.write(trattino('Como'))Como"
"727","8046",1927-01-02,"012897","013638","Veccana","10430","document.write(trattino('Como'))Como"
"728","8046",1927-01-02,"012898","013640","Velate","10431","document.write(trattino('Como'))Como"
"729","8046",1927-01-02,"012900","013643","Vergobbio","10432","document.write(trattino('Como'))Como"
"730","8046",1927-01-02,"012901","013644","Viconago","10433","document.write(trattino('Como'))Como"
"731","8046",1927-01-02,"012904","013646","Voldomino","10865","document.write(trattino('Como'))Como"
"732","8046",1927-01-02,"012905","013647","Voltore","10436","document.write(trattino('Como'))Como"
"733","9421",2001-07-12,"105001","091002","Arzana","7764","document.write(trattino('Nuoro'))Nuoro"
